ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
7236,20,21106.181205871115,0.0006150201647759374,1,481,8339,1514,9372
7237,22,20383.842221561958,0.08568851373884241,0,12,0,0,-12
7238,41,20661.161363891108,0.15370220572213775,1,422,8665,2400,10643
7239,20,27362.178294258993,0.005402796108297029,1,451,5393,1500,6442
7240,30,20393.136924441093,0.02069721252793227,1,780,5723,1357,6300
7241,21,23074.214349868584,0.12510880037135713,1,194,7461,1715,8982
7242,67,34538.65546816946,0.11445473898573788,1,2546,9167,1430,8051
7243,37,35968.02544578195,0.037859290171368125,1,135,10262,1593,11720
7244,28,24542.869047349996,0.1428043711552918,1,737,6210,1399,6872
7245,38,26360.023863323848,0.02853695627756663,0,33,0,0,-33
7246,20,29708.81722180154,0.2659359002677631,1,119,6784,1684,8349
7247,20,23706.59192846354,0.20441897421274477,1,1933,7379,2976,8422
7248,40,32202.928121542627,0.09239533917986377,1,431,9957,1902,11428
7249,37,39074.12368420702,0.284244585978272,1,27,21024,3012,24009
7250,55,23513.39166114428,0.0030338470684834885,1,367,6614,1571,7818
7251,40,24401.516116164406,0.1042086864401679,1,1162,7146,1517,7501
7252,55,38548.36276701992,0.01919034056069775,1,204,7092,1977,8865
7253,26,21254.464709199143,0.11412007339818354,1,1567,14873,2027,15333
7254,74,35973.882848742374,0.10975596898149363,0,73,0,0,-73
7255,53,40862.97889788403,0.13413022911525957,1,237,6787,1430,7980
7256,19,33201.11356729826,0.14613304598948137,1,236,6010,1438,7212
7257,18,21709.248203039577,0.1501280941560568,0,6,0,0,-6
7258,24,24538.63857739516,0.3140890098028059,1,555,6891,1754,8090
7259,65,23232.425167375273,0.008992752207701703,1,63,7329,1939,9205
7260,31,27876.05805901185,0.2368461718240683,1,689,5804,1539,6654
7261,47,27528.001626216952,0.18725817128264655,1,413,5270,1779,6636
7262,19,22610.63846484865,0.228627832020083,1,45,6063,2784,8802
7263,25,87735.41638267305,0.030252855750732534,1,489,8857,1513,9881
7264,18,24212.033575158748,0.02993497571527596,1,153,5602,1729,7178
7265,75,28704.919730361245,0.11991713284543051,0,27,0,0,-27
7266,26,42697.01898925157,0.11408287367098155,0,1,0,0,-1
7267,63,29601.694175457968,0.09633631463851347,1,2169,9039,1770,8640
7268,40,36637.58792100098,0.01531085262709193,1,568,8690,1562,9684
7269,30,35252.04741974353,0.028520195421609565,1,866,10678,1697,11509
7270,24,32373.228070934896,0.13917076582457713,1,243,5274,1384,6415
7271,26,20271.76055358226,0.08705285918098007,0,3,0,0,-3
7272,61,25873.051522596976,0.015949493867092858,1,52,6835,2607,9390
7273,30,39742.72291873663,0.059365061753449834,0,41,0,0,-41
7274,31,26368.355717309572,0.05561842334267415,1,337,6394,1888,7945
7275,65,20627.133007704295,0.04500402424026063,1,1047,21827,2181,22961
7276,31,24873.34792328605,0.5906781046802612,0,37,0,0,-37
7277,39,24282.266050144546,0.056704553967707204,0,45,0,0,-45
7278,34,26851.86014874931,0.008805066828202581,1,463,7310,1697,8544
7279,52,48505.48265720531,0.05891386647445755,1,300,6202,2091,7993
7280,34,37990.33501070665,0.01701406145333313,1,282,9372,1645,10735
7281,42,22583.66866397351,0.09552172339227903,1,86,20539,1380,21833
7282,19,88976.26299365664,0.14128307382970856,1,350,5869,2006,7525
7283,45,38002.37954809048,0.14586989073122597,1,320,6905,1359,7944
7284,51,20693.102088599124,0.030906588163256882,1,360,7157,2351,9148
7285,33,23660.276840981012,0.07675199232088104,1,252,9186,1891,10825
7286,40,20946.437259944698,0.008230345765465339,0,35,0,0,-35
7287,27,22656.41008027138,0.06359643277832522,1,557,5927,1751,7121
7288,21,20181.661269740107,0.302401321065204,1,246,7099,1597,8450
7289,48,20748.52879750003,0.1166902198894897,0,37,0,0,-37
7290,44,20253.816896024404,0.07506760848771393,1,248,5936,1820,7508
7291,46,40830.63890606806,0.06848006063988082,1,168,6762,1812,8406
7292,35,34225.622620176764,0.004917369810326947,1,194,8396,3022,11224
7293,25,44091.83127483828,0.021505030191578175,1,613,14564,1450,15401
7294,48,31891.707024458978,0.03604227636031245,1,62,6273,1531,7742
7295,70,40199.2003121689,0.18829534456785918,1,273,9158,2667,11552
7296,38,22043.229108647,0.20418314710174773,1,481,5269,1563,6351
7297,19,23982.973066271716,0.05017765592010581,1,139,5970,1763,7594
7298,29,21387.26473783838,0.056911727884787974,1,954,6390,1450,6886
7299,52,25298.17415359258,0.16015131627249496,1,217,8652,1566,10001
7300,56,22553.738967981615,0.24593127635755418,0,13,0,0,-13
7301,62,26354.576035502345,0.04661472854205489,1,303,99605,1341,100643
7302,59,43115.705408538306,0.09404719656836187,1,807,6210,1701,7104
7303,42,44100.248100930185,0.15104981737951217,1,513,5471,1397,6355
7304,49,21712.061050111824,0.12388237634559338,1,162,6501,2375,8714
7305,37,25044.175720822914,0.07222171461335199,1,1315,8859,6444,13988
7306,34,25252.253642340973,0.01656749646859823,0,19,0,0,-19
7307,52,22522.783733963002,0.20427075786676924,0,47,0,0,-47
7308,19,20280.084325562515,0.173264087499127,1,433,8662,1363,9592
7309,32,25534.768765905475,0.18195107905762326,0,74,0,0,-74
7310,73,24367.585610191723,0.07693693000266041,1,274,6567,2156,8449
7311,22,22756.70955409827,0.20680614565919078,1,179,18959,1386,20166
7312,39,36537.51056039648,0.011848514599058878,1,236,14702,1615,16081
7313,46,24950.857699044103,0.03448669747219441,1,769,6441,2351,8023
7314,20,31208.087948719392,0.06304308486577995,1,86,5579,2193,7686
7315,64,22372.44416186815,0.24184899466006812,0,239,0,0,-239
7316,61,27236.803326354962,0.1147733397302339,1,1282,5876,2517,7111
7317,61,39148.09676445249,0.07245955962107103,1,10,6834,1410,8234
7318,29,21950.500839188735,0.0665597535009716,0,49,0,0,-49
7319,45,45203.88665983122,0.15558134300480855,0,65,0,0,-65
7320,25,21011.877218421872,0.040250621237812874,1,481,14037,1497,15053
7321,56,52050.39814715524,0.3165294959104044,1,346,11526,1438,12618
7322,33,27037.03234097327,0.022798851356666306,1,571,6593,1567,7589
7323,63,21892.755885465,0.039394145982229976,1,79,11515,1689,13125
7324,37,20973.684893954756,0.07322994829115018,1,870,6861,1444,7435
7325,43,28005.672019173064,0.005944116492323496,1,98,8349,1408,9659
7326,24,21408.481120925822,0.1678276479023272,1,182,5975,2979,8772
7327,38,36187.063317952,0.021821775434294487,1,892,5334,2621,7063
7328,27,22186.492479507357,0.027337654073856524,1,270,6282,1930,7942
7329,43,23090.872020950705,0.03914707499371766,1,835,10203,2074,11442
7330,55,47533.4497732988,0.3559970026270393,0,31,0,0,-31
7331,28,23463.26883685462,0.18547670084771922,1,137,6888,1570,8321
7332,23,43862.39537037105,0.007112584817751892,0,18,0,0,-18
7333,19,25465.157317222343,0.1039318334374903,1,528,11686,1476,12634
7334,67,35603.29248728762,0.05756255486930667,0,28,0,0,-28
7335,58,23330.545701913496,0.19751570216074174,1,1003,14344,5506,18847
7336,45,23807.75215565053,0.08600916073078642,0,6,0,0,-6
7337,18,22591.324999401695,0.20051737176324214,1,942,5752,1488,6298
7338,41,27600.694609288676,0.023246399296656877,1,222,5309,1567,6654
7339,67,24151.000034217526,0.023552679747559688,1,38,7184,3872,11018
7340,29,32767.665541787155,0.2762766293257758,1,157,5550,1639,7032
7341,29,20932.75326220505,0.018030360038644833,1,378,7689,1746,9057
7342,20,42415.007657393915,0.002797058951307954,0,14,0,0,-14
7343,43,23146.814033366478,0.20532345379505415,1,190,5350,1366,6526
7344,22,28794.539886100323,0.030497808102715327,1,164,5600,1978,7414
7345,54,25358.871252508303,0.17412222591283855,1,800,6456,2673,8329
7346,18,34105.57269736929,0.042169491411770045,1,432,5778,1924,7270
7347,22,22552.959427473732,0.4801667560010177,1,3142,6552,1347,4757
7348,39,24307.647954509455,0.062347951843696854,0,23,0,0,-23
7349,54,25019.907299021717,0.0960056359069643,1,783,5964,1349,6530
7350,25,37393.114431853006,0.0040242858599818816,1,288,6723,2364,8799
7351,64,20883.665258280158,0.024732930761844702,1,607,7741,1798,8932
7352,41,21622.41906880141,0.05157682303162531,1,536,8398,8104,15966
7353,29,23728.108854995135,0.42465667430938714,0,33,0,0,-33
7354,22,27452.86139418296,0.037908055115501625,1,610,6068,1348,6806
7355,51,23958.448443746252,0.1983266705992744,0,26,0,0,-26
7356,33,26884.29060861886,0.06745817589999209,1,1440,6743,1404,6707
7357,23,24851.297128323447,0.2855240034562921,1,495,6659,2341,8505
7358,35,22733.94470658506,0.2646418622495046,0,157,0,0,-157
7359,30,24232.437852499872,0.06543361585156655,1,734,7685,1540,8491
7360,33,20362.64672691161,0.05592422856684689,1,826,7672,1349,8195
7361,49,24290.680500446066,0.26399353261131997,1,801,7446,1373,8018
7362,60,25695.082880938375,0.1039618915786685,1,471,11591,1503,12623
7363,60,20761.189050649253,0.06856102358696779,1,761,11657,1360,12256
7364,35,20615.809057374267,0.006246932146626687,0,17,0,0,-17
7365,32,22325.679646290082,0.09809654972510606,1,736,8313,1731,9308
7366,20,26942.82978272581,0.15746969269227243,1,562,10659,1439,11536
7367,21,32460.858150169213,0.2241548660975908,0,9,0,0,-9
7368,40,20648.70481561699,0.012569090035488992,1,1028,6518,2493,7983
7369,29,45377.991589676094,0.04838672390661596,1,356,5328,2026,6998
7370,69,20501.17817045107,0.12658777496848767,1,121,5682,3087,8648
7371,56,43162.4248842146,0.0402782679149933,1,574,14257,1687,15370
7372,65,21128.110115994816,0.08532082112674276,1,363,6419,1704,7760
7373,18,29503.9872055403,0.07315609158705895,1,241,11598,1397,12754
7374,33,25154.250191796735,0.5368259708928562,0,5,0,0,-5
7375,42,23475.986382895702,0.0475054010953535,1,262,28929,2315,30982
7376,26,30375.3380028634,0.14834122898059252,0,31,0,0,-31
7377,59,21759.636881095164,0.14724552378905634,0,62,0,0,-62
7378,73,30004.093650216888,0.06330038952464635,1,476,5363,2369,7256
7379,24,22313.74123923359,0.188607553868909,1,177,5767,1357,6947
7380,69,22107.612800274666,0.1108371596553298,1,339,5662,2566,7889
7381,28,23630.764012585216,0.16597849876177104,1,198,5913,1486,7201
7382,29,23049.10576257007,0.04863900368527954,1,69,7519,1903,9353
7383,72,20392.485793370546,0.06407671127971133,1,569,5400,1504,6335
7384,24,21956.105961146917,0.37511850904486055,1,361,6351,2845,8835
7385,40,32228.322281954814,0.4700848019285133,0,72,0,0,-72
7386,40,34457.05319568732,0.04384991006482814,1,111,7272,2046,9207
7387,18,38096.981936316544,0.02406369265496071,1,842,5588,1367,6113
7388,46,22710.72450377717,0.08081012954585018,1,500,8738,1463,9701
7389,19,29449.920729450176,0.020687401314526222,1,140,5917,1894,7671
7390,21,21192.197583110064,0.23333430739986705,1,763,6897,1359,7493
7391,71,20504.29188595452,0.04699093925241069,1,1068,6099,1493,6524
7392,19,25027.021215158224,0.17457919474478018,0,111,0,0,-111
7393,36,30147.89216411687,0.25099615026304145,0,42,0,0,-42
7394,37,49075.98193641344,0.18818916473859143,1,2202,18186,1868,17852
7395,64,22779.0640052495,0.23736834440950455,1,114,23926,1723,25535
7396,75,20056.39738107629,0.11175315696261298,1,185,8021,1578,9414
7397,40,20507.776871470152,0.12913644526048948,1,1097,5479,2126,6508
7398,20,20372.80320809865,0.24502957259232222,1,304,5894,2390,7980
7399,37,20457.93702318597,0.2671386648074975,1,1668,5426,2381,6139
7400,50,26091.93180426729,0.04075054630170447,1,1377,6432,1366,6421
7401,19,24029.883763853035,0.026597158852899733,1,41,6016,1950,7925
7402,27,28016.032708181956,0.2980717983071618,1,1587,6016,12606,17035
7403,40,22541.90632641974,0.06483851090571469,1,190,101529,2165,103504
7404,38,28582.47910642438,0.044722782238949675,1,771,5677,1549,6455
7405,34,22308.57060426124,0.4145172544361928,0,37,0,0,-37
7406,42,23347.938481566165,0.04628611027785436,0,37,0,0,-37
7407,24,30281.96582013061,0.13057328991135997,1,2465,5572,1351,4458
7408,66,20380.640744501783,0.03287372616673764,0,101,0,0,-101
7409,30,32207.12436575524,0.2738312955831236,1,920,19901,1461,20442
7410,38,33881.85340952952,0.2061047694286096,1,1506,6352,2387,7233
7411,23,24380.42355783828,0.0652642416072463,1,158,8915,3724,12481
7412,56,27816.856260133,0.25728372355258305,0,14,0,0,-14
7413,44,24751.02078239632,0.062400384951187875,1,903,5959,1520,6576
7414,63,31409.38650230106,0.07705243908928078,1,101,8628,1476,10003
7415,48,20098.364409838647,0.3253651508747984,1,408,5848,1385,6825
7416,38,26084.31093186828,0.15040430057941892,1,1438,6916,1869,7347
7417,28,24899.463582770353,0.15381510180869545,1,839,7920,1745,8826
7418,58,24425.797077862517,0.08405868666277631,0,75,0,0,-75
7419,28,20632.955952037377,0.26859995192603076,1,29,5602,7344,12917
7420,21,21704.64213324851,0.03608864645686469,1,1159,10849,1512,11202
7421,61,65567.10261317987,0.00738103660124034,0,55,0,0,-55
7422,21,21579.46786053312,0.18240446888920966,1,274,5441,1695,6862
7423,31,102563.10262769418,0.434257514869955,0,62,0,0,-62
7424,53,21349.542186001996,0.025279098507292003,0,75,0,0,-75
7425,72,20204.795904427803,0.08986896412801132,1,214,5772,2993,8551
7426,44,28575.635686181256,0.34672562211392693,0,93,0,0,-93
7427,35,69461.46333467583,0.0028396226412368024,1,447,6179,2178,7910
7428,67,33989.779679009094,0.05201802374816966,1,222,13961,1492,15231
7429,21,25830.959845997826,0.08642231977526718,1,1072,6132,1414,6474
7430,72,25653.24508508223,0.15893931788567695,1,249,7105,1532,8388
7431,32,20244.30493773007,0.13735262164282222,1,485,5382,1539,6436
7432,26,29051.0184851829,0.03281148800098408,1,395,5259,1454,6318
7433,58,24211.344871578603,0.11768218040370214,0,62,0,0,-62
7434,35,78688.8141809197,0.09530868090334998,1,486,5531,1513,6558
7435,36,21209.95895382227,0.008644987550128842,1,622,6438,1691,7507
7436,47,31640.050975686765,0.10692496891703268,0,62,0,0,-62
7437,30,42020.963638334906,0.6089571542480092,0,93,0,0,-93
7438,27,41880.98791511586,0.35181123972302075,0,14,0,0,-14
7439,29,20954.708322461363,0.018809341033147978,1,1819,5932,3265,7378
7440,33,20442.70625750629,0.033799682584053505,0,143,0,0,-143
7441,32,91273.31695398569,0.02988475370485045,1,291,6262,1929,7900
7442,31,21986.879788207018,0.19479134581141264,1,358,5365,2417,7424
7443,18,29551.824732972495,0.06669764827395748,0,62,0,0,-62
7444,57,23738.268363028892,0.03267927658722668,0,28,0,0,-28
7445,24,21304.721362088007,0.4811713254597163,0,38,0,0,-38
7446,34,45373.749237143245,0.010052945684333731,1,227,7838,1908,9519
7447,33,35263.27387772979,0.16419159165197428,1,305,6147,2940,8782
7448,25,27467.2406249894,0.10087773624799201,1,1752,9092,1971,9311
7449,23,35179.19961857705,0.042713865966655135,0,21,0,0,-21
7450,55,25098.087276790313,0.05338979391865832,0,86,0,0,-86
7451,62,28422.576672474752,0.019939789506337704,1,465,157747,2513,159795
7452,58,32444.209501196263,0.04025540349589547,1,169,10740,2024,12595
7453,19,28121.72133216241,0.3928652882517152,1,1180,7515,2976,9311
7454,61,24071.09509593653,0.011720789055567761,1,670,10577,1393,11300
7455,28,26523.896270733025,0.012102811707787608,1,461,5674,1367,6580
7456,26,31467.615667782688,0.07681482338045685,1,232,6329,1477,7574
7457,55,29615.212217870696,0.16749355549662587,0,47,0,0,-47
7458,34,21470.760073705795,0.1104819023538438,0,48,0,0,-48
7459,26,22710.298461649785,0.01926461406269244,1,919,13024,1752,13857
7460,27,21998.245703191005,0.39830926447075976,0,20,0,0,-20
7461,18,20227.9696433568,0.10355643130814589,1,473,6787,1498,7812
7462,64,72861.00661795684,0.18000626588701021,1,398,9173,1444,10219
7463,22,24271.05874462859,0.009307738064620822,0,15,0,0,-15
7464,68,45686.92459586865,0.09670113208337137,1,140,9184,1423,10467
7465,49,32118.239200482632,0.492056139955229,1,492,7053,1627,8188
7466,50,20365.46257796376,0.0819655277447181,1,237,24867,1341,25971
7467,21,24728.647472977027,0.03518684489101234,1,1073,66725,1373,67025
7468,46,27566.948547073625,0.12497895134852993,1,754,8918,1404,9568
7469,33,24492.568218222816,0.04205547543314482,1,759,7401,1528,8170
7470,56,37945.78710692933,0.02819911261485832,0,86,0,0,-86
7471,50,29518.11151545635,0.05294661034829471,1,203,10526,1476,11799
7472,18,24886.425164041884,0.05730324830234948,1,1260,6410,1451,6601
7473,27,20862.78180869716,0.03346221384125244,1,10,17889,2825,20704
7474,22,26718.837112824247,0.08744917203716732,1,486,13620,1872,15006
7475,51,20717.227258745923,0.0884324481598754,1,345,5406,4252,9313
7476,26,28147.65498076017,0.2114153224013823,1,1485,5374,2368,6257
7477,27,24945.480823916943,0.008912900021379897,1,283,6319,1558,7594
7478,30,39617.042873343555,0.06483489681152856,1,1400,6475,1392,6467
7479,22,34994.1984996988,0.05987695713792155,1,929,5716,1338,6125
7480,64,26512.105785013548,0.07905524523083236,0,41,0,0,-41
7481,20,53610.70607395163,0.060120894569326545,0,83,0,0,-83
7482,46,32743.783278667357,0.11760969502605445,1,479,10268,2700,12489
7483,26,21628.30008543427,0.1568177796314767,0,24,0,0,-24
7484,45,20212.23446009809,0.35815483797809305,0,165,0,0,-165
7485,26,29150.346104047003,0.18981901746695373,0,28,0,0,-28
7486,50,24591.709936618965,0.08400556236421615,1,497,7894,1676,9073
7487,29,134528.16179656124,0.08614449106769688,1,380,5793,1374,6787
7488,18,29504.714431196855,0.14823469852911442,0,18,0,0,-18
7489,55,20492.542965728833,0.18225334542194546,0,3,0,0,-3
7490,22,20764.8143370424,0.053650163472479806,1,797,19232,1634,20069
7491,47,24489.812470401353,0.20208548751783337,1,408,7028,1892,8512
7492,65,24098.76114034307,0.09093230401021028,0,31,0,0,-31
7493,29,23809.47629979528,0.04991782703494711,1,102,14994,1885,16777
7494,54,24722.739485172766,0.07286174727359772,0,2,0,0,-2
7495,25,45227.830069933516,0.09117754138344222,1,39,7072,3324,10357
7496,50,29608.444074905354,0.00730426467621515,1,332,8481,2703,10852
7497,63,22710.868562493506,0.0013955739977217054,1,56,8074,1693,9711
7498,36,37328.15780639503,0.16910442631060218,1,988,7560,1960,8532
7499,47,29090.485926639503,0.006462180281984349,0,12,0,0,-12
7500,25,21039.73284551709,0.15129015088303485,1,162,24114,1733,25685
7501,19,31496.532423323933,0.277020098683789,1,313,6865,2117,8669
7502,58,22660.553219362624,0.1640238427553274,1,140,6664,2477,9001
7503,45,24313.825046968934,0.030768601507196066,1,544,9494,2594,11544
7504,36,20300.4262739388,0.16199039795561226,0,60,0,0,-60
7505,21,26067.196179875922,0.23237266278048094,1,347,9926,38496,48075
7506,52,20893.661549725326,0.34062428003398587,0,69,0,0,-69
7507,55,26701.322342926193,0.13872852533142763,0,66,0,0,-66
7508,29,21088.296674048142,0.10118107388157505,0,17,0,0,-17
7509,54,22921.874351954895,0.16987642587266732,1,591,11479,1980,12868
7510,29,34921.67897914133,0.3842217909193416,1,260,8620,1376,9736
7511,62,24249.91896042286,0.18589438516020484,1,35,5473,2035,7473
7512,72,20464.44999135846,0.10016809337422773,1,533,7978,1441,8886
7513,29,30972.803808691428,0.20837401227106495,0,1,0,0,-1
7514,40,25618.854600274342,0.15638962419032432,1,351,29430,1525,30604
7515,45,21625.517569302232,0.1182890223845916,1,254,6053,1664,7463
7516,30,32366.384691261464,0.10244258046609148,1,314,10091,1350,11127
7517,40,25447.799211111054,0.021303072309587296,1,937,5304,1777,6144
7518,57,29640.55079966144,0.09750364255641804,1,19,8507,1857,10345
7519,18,20617.85797706217,0.15569432425688504,1,696,10086,4606,13996
7520,32,20659.09127334838,0.12117853694271578,0,20,0,0,-20
7521,34,22710.391484543223,0.04319967806772501,1,210,5707,3154,8651
7522,23,21002.287747404804,0.09825921296075861,1,392,28700,1344,29652
7523,65,21059.84755052445,0.5665131020659956,1,83,6129,2047,8093
7524,42,20791.813486568568,0.22404786811907537,0,18,0,0,-18
7525,44,20711.010023346156,0.24688020259064022,1,644,5297,3379,8032
7526,52,45693.25512719518,0.10796299675658769,1,760,7283,1453,7976
7527,18,24265.538541437025,0.05234971892759752,1,766,13148,1667,14049
7528,18,20670.291358901137,0.21085779771736812,1,186,6476,2986,9276
7529,39,20440.68457932803,0.13052729594742174,1,249,5937,1481,7169
7530,75,26493.326780910702,0.11475182179272869,1,285,16594,1800,18109
7531,42,21762.44798714507,0.05212773690897725,1,630,5438,1433,6241
7532,54,34975.47632692935,0.09431488040572127,0,69,0,0,-69
7533,72,22056.375848662366,0.2174139251260676,0,27,0,0,-27
7534,72,20450.845863717394,0.06686621441308649,0,55,0,0,-55
7535,38,28457.90538950619,0.08338706258297135,1,924,7566,2977,9619
7536,40,20341.33209439758,0.013951999870127596,1,263,5607,1466,6810
7537,26,79567.52458362415,0.18505584855023177,1,451,6337,1408,7294
7538,25,44959.76413784302,0.027774331694984077,1,395,15820,2768,18193
7539,71,25862.150029396875,0.1911281934579919,1,296,5503,1492,6699
7540,36,38429.138045634456,0.02965157024894948,0,4,0,0,-4
7541,20,27649.432177946124,0.09476258158887074,1,1288,6759,1354,6825
7542,27,21870.057911049975,0.39734337167258527,0,60,0,0,-60
7543,52,20629.30792691483,0.062307525937664476,1,41,6459,2339,8757
7544,74,26345.884664402187,0.09634387673586083,1,389,9157,2152,10920
7545,21,27844.42997253183,0.023487012437454328,1,1067,6641,1670,7244
7546,58,54148.78824597588,0.18420448223066177,1,260,6178,1816,7734
7547,21,31259.013481855392,0.10611269556652349,0,32,0,0,-32
7548,70,23427.43552810314,0.09182000241351257,1,125,12657,1786,14318
7549,35,31768.6116737265,0.0011445248995187976,1,196,52376,1817,53997
7550,72,29293.352738648984,0.07518002950309162,0,0,0,0,0
7551,28,20289.77553947529,0.10159236631535198,1,299,5601,1737,7039
7552,23,23699.103156750418,0.09537310958563468,1,329,5750,1556,6977
7553,34,36333.06518246115,0.005194663208842231,1,190,5912,2259,7981
7554,30,35509.83209716755,0.01795506983040384,0,44,0,0,-44
7555,29,22001.880651725183,0.047082611710651756,1,269,5807,1339,6877
7556,53,23626.754094653592,0.0025771925819779635,1,340,8002,1621,9283
7557,72,27870.186116207864,0.24820247028671147,0,130,0,0,-130
7558,40,23479.218719833083,0.03434695293795688,1,359,13355,3331,16327
7559,24,20592.668197285882,0.102630003318762,0,32,0,0,-32
7560,50,30144.631331820918,0.008337680401491855,0,154,0,0,-154
7561,74,27027.91039067942,0.1887294091487916,1,707,6493,1391,7177
7562,37,20237.447721237004,0.049814763216286584,1,426,8860,1874,10308
7563,26,28652.970074715533,0.13637565871199855,1,106,8577,1700,10171
7564,54,21432.446774337463,0.047577146575587564,1,336,5957,1442,7063
7565,27,30876.800505143867,0.22306617199065878,0,3,0,0,-3
7566,26,25874.462322907584,0.0026367349825460124,1,74,54446,1904,56276
7567,49,28310.787714430713,0.062099264816786966,1,378,8885,2192,10699
7568,75,27156.30897478506,0.006515533258870671,1,966,5432,1921,6387
7569,50,26962.35747160369,0.01874390237458166,1,77,28161,1342,29426
7570,53,57604.02394082097,0.0074149626703824975,1,49,12640,1705,14296
7571,20,23792.94729286745,0.15884397746895063,1,855,6838,1663,7646
7572,46,39974.91401385829,0.029776903970358995,1,548,20069,1654,21175
7573,31,22813.362310265828,0.19024846626190137,0,123,0,0,-123
7574,27,32400.875927231973,0.03380142947776124,1,38,6853,1453,8268
7575,69,21973.157546006627,0.1314866489939394,1,311,5600,2322,7611
7576,31,26390.127034184872,0.2837222565174189,1,2966,5425,3365,5824
7577,24,26552.451717047024,0.15583869338873915,0,44,0,0,-44
7578,62,24264.767783209976,0.23336812466042647,0,29,0,0,-29
7579,45,37940.79474606978,0.09982142017406666,0,14,0,0,-14
7580,25,22264.674097570372,0.16738185459521687,1,1028,8266,1680,8918
7581,23,25642.28264112391,0.19680502901028557,0,5,0,0,-5
7582,27,27654.379161504967,0.09620640433092303,0,23,0,0,-23
7583,24,41071.69563582047,0.027291335036604292,1,412,5637,3857,9082
7584,27,35702.931970662474,0.0800649088301442,0,19,0,0,-19
7585,48,38618.27118079164,0.30223572213605043,1,883,7924,1444,8485
7586,66,65875.56558096195,0.18858292565781723,0,54,0,0,-54
7587,38,41086.22817490233,0.0792350613042775,1,352,6567,1610,7825
7588,32,22593.5807619475,0.07999399188066877,1,96,5971,1884,7759
7589,19,25993.638232902038,0.12689730262389365,1,1603,9542,3040,10979
7590,20,21846.777000617712,0.17239256173487594,1,708,6565,1420,7277
7591,59,183691.51036854507,0.08979915766378879,1,87,16333,1394,17640
7592,62,20648.67204949053,0.20167987485143277,1,324,9291,1403,10370
7593,50,20195.45871306126,0.14128752328958585,1,206,6758,3073,9625
7594,26,23665.449890516913,0.1378022077844815,0,27,0,0,-27
7595,53,21352.514455268192,0.17934989560991116,1,246,6464,1660,7878
7596,42,24447.827171983667,0.057874384352554153,1,259,6823,3905,10469
7597,21,20366.14640601794,0.053967481714939494,1,134,7978,1850,9694
7598,72,33035.91049020296,0.09428819944476895,0,72,0,0,-72
7599,31,29828.71166680553,0.026081112331863388,1,115,5442,1344,6671
7600,32,23446.542872183833,0.20976028678635492,0,40,0,0,-40
7601,21,40459.16485999973,0.2892729220829766,1,64,5803,1432,7171
7602,27,20276.115200161945,0.033542048162898165,1,342,8953,1571,10182
7603,36,36077.67778940012,0.39723531705703263,0,43,0,0,-43
7604,18,26241.184368136946,0.030010187282086317,1,1114,6342,2318,7546
7605,33,51681.31107097543,0.0738971546238518,1,151,43210,3590,46649
7606,21,36355.92993688816,0.21624389473589456,1,1191,10600,3331,12740
7607,50,24289.316936754014,0.0859822041678544,1,147,18039,2915,20807
7608,30,22867.727199712106,0.0063487696922958775,1,373,11892,1439,12958
7609,18,27192.099881451104,0.1870332194358751,0,144,0,0,-144
7610,31,23430.78735338281,0.06327570018162455,1,68,6023,3492,9447
7611,54,21508.57555912479,0.389995690101589,1,150,7186,2231,9267
7612,35,29051.382751849498,0.2307476060405253,0,89,0,0,-89
7613,18,22455.193142281812,0.15922123378481945,0,31,0,0,-31
7614,47,20124.882439068635,0.01401554115494532,1,387,6183,1378,7174
7615,18,24231.789900057236,0.17909057526987568,1,311,10270,1539,11498
7616,48,22080.122273539626,0.13929430177309232,1,713,6397,2290,7974
7617,21,24869.8717776992,0.18624879477413275,1,164,6499,1781,8116
7618,43,25216.97973693907,0.302902768595324,0,44,0,0,-44
7619,22,25181.560578203385,0.023581909708271204,1,197,7716,2263,9782
7620,20,50347.97532859731,0.03898627219430077,1,12,14922,2016,16926
7621,43,24020.6915966438,0.20590413464461166,1,158,5286,1379,6507
7622,51,27889.515256402516,0.13184489904328484,1,185,34628,1345,35788
7623,40,21284.56082330888,0.10243356090943327,0,8,0,0,-8
7624,27,22565.23266545245,0.02809568337664434,1,270,10574,5352,15656
7625,46,26116.566134726232,0.05903387646197463,1,1846,17341,1615,17110
7626,19,35923.28368615684,0.17939442562983332,1,378,10654,1932,12208
7627,57,27994.496572050677,0.014814353075462014,1,60,5892,1740,7572
7628,27,31411.28823529821,0.10560756165885164,1,762,8879,1634,9751
7629,18,21609.76192833423,0.27440356527637444,1,83,5326,1606,6849
7630,26,160799.09748925176,0.0013497091782993238,1,1476,6244,3216,7984
7631,24,67891.46219070804,0.16501100472127728,1,915,46321,2598,48004
7632,26,20749.54255466488,0.027108211786234772,1,233,8339,2005,10111
7633,36,32178.579080862353,0.01213813983550254,1,29,5552,1866,7389
7634,20,25938.592969126545,0.09997987908728069,1,525,8557,2943,10975
7635,21,20919.17135192256,0.1820092210304301,1,103,32933,1349,34179
7636,30,32648.514423372995,0.04326779401904467,1,644,6190,1925,7471
7637,41,23233.755216860685,0.012314328352412867,1,67,5715,2443,8091
7638,23,24214.134291638627,0.0014088401427547776,1,112,6194,3159,9241
