ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
17819,0,0,6,0,-6
17820,1,1,83,1493,1410
17821,0,0,55,0,-55
17822,1,0,97,0,-97
17823,1,1,540,1263,723
17824,1,1,578,1455,877
17825,0,0,28,0,-28
17826,0,0,5,0,-5
17827,1,0,21,0,-21
17828,1,0,1,0,-1
17829,0,0,41,0,-41
17830,1,1,71,1417,1346
17831,1,0,61,0,-61
17832,0,0,16,0,-16
17833,1,1,362,2091,1729
17834,0,0,31,0,-31
17835,1,1,2494,1228,-1266
17836,1,1,239,1940,1701
17837,0,0,50,0,-50
17838,1,0,32,0,-32
17839,1,1,1390,1722,332
17840,1,0,43,0,-43
17841,0,0,103,0,-103
17842,0,0,18,0,-18
17843,1,1,134,1873,1739
17844,1,0,20,0,-20
17845,1,0,0,0,0
17846,1,1,385,1421,1036
17847,0,0,15,0,-15
17848,0,0,21,0,-21
17849,0,0,27,0,-27
17850,1,1,1143,1252,109
17851,0,0,25,0,-25
17852,1,1,413,1316,903
17853,1,1,707,1235,528
17854,1,1,903,1206,303
17855,0,0,1,0,-1
17856,1,1,593,1232,639
17857,1,1,169,1481,1312
17858,1,0,51,0,-51
17859,0,0,81,0,-81
17860,0,0,10,0,-10
17861,0,0,184,0,-184
17862,1,1,63,1539,1476
17863,1,0,6,0,-6
17864,1,1,207,1746,1539
17865,1,1,123,1237,1114
17866,1,1,423,1524,1101
17867,1,1,1607,1227,-380
17868,1,0,32,0,-32
17869,0,0,2,0,-2
17870,1,0,54,0,-54
17871,0,0,99,0,-99
17872,1,0,9,0,-9
17873,1,1,1284,1933,649
17874,1,1,127,1356,1229
17875,1,0,10,0,-10
17876,0,0,65,0,-65
17877,1,1,197,1681,1484
17878,1,0,19,0,-19
17879,0,0,111,0,-111
17880,0,0,4,0,-4
17881,1,0,40,0,-40
17882,1,0,48,0,-48
17883,0,0,0,0,0
17884,0,0,134,0,-134
17885,0,0,15,0,-15
17886,0,0,39,0,-39
17887,1,1,266,1816,1550
17888,0,0,123,0,-123
17889,0,0,67,0,-67
17890,1,1,466,1206,740
17891,1,0,0,0,0
17892,1,0,46,0,-46
17893,0,0,0,0,0
17894,0,0,17,0,-17
17895,0,0,44,0,-44
17896,0,0,6,0,-6
17897,1,1,50,1506,1456
17898,0,0,160,0,-160
17899,1,1,173,1324,1151
17900,0,0,16,0,-16
17901,0,0,4,0,-4
17902,0,0,65,0,-65
17903,0,0,3,0,-3
17904,1,0,22,0,-22
17905,1,0,55,0,-55
17906,0,0,136,0,-136
17907,0,0,55,0,-55
17908,0,0,82,0,-82
17909,1,0,16,0,-16
17910,0,0,16,0,-16
17911,0,0,46,0,-46
17912,1,0,11,0,-11
17913,1,1,809,1553,744
17914,0,0,2,0,-2
17915,0,0,27,0,-27
17916,0,0,8,0,-8
17917,1,1,102,1969,1867
17918,1,1,1217,1295,78
17919,0,0,57,0,-57
17920,1,0,34,0,-34
17921,0,0,49,0,-49
17922,1,0,0,0,0
17923,1,1,644,1224,580
17924,0,0,21,0,-21
17925,1,1,338,1314,976
17926,0,0,53,0,-53
17927,0,0,9,0,-9
17928,0,0,94,0,-94
17929,0,0,19,0,-19
17930,0,0,58,0,-58
17931,0,0,49,0,-49
17932,1,0,13,0,-13
17933,1,1,91,1333,1242
17934,0,0,4,0,-4
17935,1,1,757,1313,556
17936,1,1,1256,3114,1858
17937,0,0,349,0,-349
17938,1,1,637,1391,754
17939,1,1,711,1266,555
17940,1,1,403,1395,992
17941,1,0,21,0,-21
17942,1,0,64,0,-64
17943,0,0,27,0,-27
17944,1,0,10,0,-10
17945,1,1,228,1352,1124
17946,0,0,79,0,-79
17947,0,0,140,0,-140
17948,0,0,4,0,-4
17949,1,1,291,1941,1650
17950,0,0,10,0,-10
17951,1,1,184,1260,1076
17952,1,0,32,0,-32
17953,0,0,95,0,-95
17954,1,0,204,0,-204
17955,1,1,231,1989,1758
17956,0,0,14,0,-14
17957,1,0,11,0,-11
17958,0,0,111,0,-111
17959,0,0,102,0,-102
17960,1,0,2,0,-2
17961,1,0,11,0,-11
17962,1,1,1062,1820,758
17963,1,1,760,1969,1209
17964,1,1,96,1653,1557
17965,1,0,43,0,-43
17966,1,0,123,0,-123
17967,0,0,10,0,-10
17968,1,1,381,1348,967
17969,1,0,55,0,-55
17970,0,0,7,0,-7
17971,0,0,32,0,-32
17972,1,0,22,0,-22
17973,1,1,158,1353,1195
17974,1,0,32,0,-32
17975,1,1,640,1833,1193
17976,1,1,149,1403,1254
17977,1,1,576,1605,1029
17978,0,0,8,0,-8
17979,1,0,18,0,-18
17980,1,0,5,0,-5
17981,1,1,418,1301,883
17982,0,0,165,0,-165
17983,1,0,98,0,-98
17984,1,0,50,0,-50
17985,1,0,58,0,-58
17986,0,0,174,0,-174
17987,0,0,14,0,-14
17988,1,0,2,0,-2
17989,1,0,21,0,-21
17990,1,1,1608,1374,-234
17991,1,0,4,0,-4
17992,1,0,151,0,-151
17993,1,0,267,0,-267
17994,0,0,2,0,-2
17995,0,0,86,0,-86
17996,1,0,158,0,-158
17997,0,0,8,0,-8
17998,0,0,6,0,-6
17999,1,1,209,1289,1080
18000,0,0,26,0,-26
18001,1,1,959,1925,966
18002,0,0,19,0,-19
18003,1,1,333,1710,1377
18004,1,0,14,0,-14
18005,1,0,11,0,-11
18006,1,1,328,1292,964
18007,1,1,531,1330,799
18008,1,0,91,0,-91
18009,0,0,8,0,-8
18010,1,1,1074,1809,735
18011,0,0,23,0,-23
18012,1,0,31,0,-31
18013,0,0,1,0,-1
18014,1,0,152,0,-152
18015,1,1,401,1290,889
18016,0,0,9,0,-9
18017,1,1,409,1270,861
18018,1,1,230,1360,1130
18019,1,1,94,1296,1202
18020,0,0,33,0,-33
18021,1,1,785,1334,549
18022,1,0,70,0,-70
18023,1,0,8,0,-8
18024,0,0,23,0,-23
18025,0,0,23,0,-23
18026,0,0,6,0,-6
18027,0,0,3,0,-3
18028,1,0,8,0,-8
18029,1,0,133,0,-133
18030,1,0,45,0,-45
18031,1,1,47,1514,1467
18032,1,0,165,0,-165
18033,1,1,665,1784,1119
18034,0,0,0,0,0
18035,0,0,68,0,-68
18036,1,0,0,0,0
18037,0,0,67,0,-67
18038,1,1,307,1589,1282
18039,1,1,238,2529,2291
18040,0,0,42,0,-42
18041,1,0,19,0,-19
18042,0,0,5,0,-5
18043,1,0,105,0,-105
18044,1,0,84,0,-84
18045,1,0,20,0,-20
18046,0,0,10,0,-10
18047,1,0,265,0,-265
18048,0,0,80,0,-80
18049,0,0,62,0,-62
18050,0,0,6,0,-6
18051,1,0,75,0,-75
18052,1,0,198,0,-198
18053,1,0,65,0,-65
18054,1,0,4,0,-4
18055,0,0,51,0,-51
18056,1,0,97,0,-97
18057,0,0,18,0,-18
18058,1,0,13,0,-13
18059,0,0,10,0,-10
18060,0,0,135,0,-135
18061,0,0,88,0,-88
18062,1,1,847,1380,533
18063,1,1,693,1482,789
18064,1,0,51,0,-51
18065,1,0,43,0,-43
18066,1,1,1796,1219,-577
18067,1,0,203,0,-203
18068,1,0,27,0,-27
18069,1,1,824,2391,1567
18070,1,0,57,0,-57
18071,1,0,37,0,-37
18072,1,0,28,0,-28
18073,1,1,814,1609,795
18074,1,1,257,1686,1429
18075,1,1,398,1248,850
18076,1,1,221,1457,1236
18077,0,0,6,0,-6
18078,1,0,74,0,-74
18079,1,1,258,1321,1063
18080,1,0,36,0,-36
18081,0,0,25,0,-25
18082,1,1,209,2188,1979
18083,1,0,54,0,-54
18084,1,0,18,0,-18
18085,1,0,143,0,-143
18086,1,0,12,0,-12
18087,1,0,88,0,-88
18088,0,0,67,0,-67
18089,0,0,2,0,-2
18090,1,1,207,1309,1102
18091,1,1,398,1365,967
18092,0,0,64,0,-64
18093,0,0,90,0,-90
18094,1,0,35,0,-35
18095,1,0,30,0,-30
18096,0,0,27,0,-27
18097,0,0,193,0,-193
18098,1,0,10,0,-10
18099,1,1,348,1340,992
18100,1,0,4,0,-4
18101,0,0,2,0,-2
18102,0,0,27,0,-27
18103,0,0,42,0,-42
18104,0,0,83,0,-83
18105,1,1,731,2137,1406
18106,1,1,1349,1520,171
18107,0,0,100,0,-100
18108,1,0,27,0,-27
18109,0,0,21,0,-21
18110,0,0,94,0,-94
18111,0,0,3,0,-3
18112,1,1,430,1269,839
18113,1,1,172,1378,1206
18114,0,0,130,0,-130
18115,0,0,12,0,-12
18116,1,0,32,0,-32
18117,0,0,24,0,-24
18118,1,1,580,2331,1751
18119,1,1,1489,1712,223
18120,0,0,9,0,-9
18121,0,0,42,0,-42
18122,0,0,25,0,-25
18123,0,0,148,0,-148
18124,0,0,70,0,-70
18125,1,0,25,0,-25
18126,0,0,0,0,0
18127,0,0,44,0,-44
18128,1,1,498,1263,765
18129,0,0,49,0,-49
18130,1,1,680,1250,570
18131,1,0,28,0,-28
18132,1,0,3,0,-3
18133,1,1,1026,1543,517
18134,1,1,210,1414,1204
18135,1,0,3,0,-3
18136,1,0,66,0,-66
18137,1,0,74,0,-74
18138,1,0,136,0,-136
18139,0,0,34,0,-34
18140,0,0,25,0,-25
18141,1,0,16,0,-16
18142,1,0,128,0,-128
18143,0,0,13,0,-13
18144,1,0,18,0,-18
18145,1,1,11,1249,1238
18146,1,1,900,1343,443
18147,1,0,104,0,-104
18148,1,0,24,0,-24
18149,0,0,8,0,-8
18150,1,0,2,0,-2
18151,1,1,1628,2049,421
18152,1,1,31,1288,1257
18153,1,0,27,0,-27
18154,1,0,14,0,-14
18155,1,1,471,1848,1377
18156,1,0,149,0,-149
18157,1,1,2003,1997,-6
18158,0,0,54,0,-54
18159,1,1,566,1639,1073
18160,0,0,50,0,-50
18161,1,0,2,0,-2
18162,1,1,1580,1563,-17
18163,0,0,53,0,-53
18164,0,0,132,0,-132
18165,1,1,143,1239,1096
18166,1,0,14,0,-14
18167,1,0,39,0,-39
18168,1,0,25,0,-25
18169,1,0,73,0,-73
18170,0,0,29,0,-29
18171,0,0,6,0,-6
18172,0,0,8,0,-8
18173,1,1,120,1212,1092
18174,0,0,18,0,-18
18175,0,0,103,0,-103
18176,1,1,325,1339,1014
18177,1,0,106,0,-106
18178,1,0,14,0,-14
18179,0,0,81,0,-81
18180,1,0,2,0,-2
18181,1,0,60,0,-60
18182,1,0,95,0,-95
18183,1,0,18,0,-18
18184,1,1,115,1497,1382
18185,0,0,66,0,-66
18186,1,1,500,1593,1093
18187,1,0,51,0,-51
18188,1,0,8,0,-8
18189,1,1,235,1485,1250
18190,1,0,114,0,-114
18191,1,0,8,0,-8
18192,1,1,110,1554,1444
18193,0,0,15,0,-15
18194,1,0,100,0,-100
18195,1,1,372,1341,969
18196,0,0,17,0,-17
18197,1,1,353,1238,885
18198,1,1,888,1399,511
18199,0,0,42,0,-42
18200,1,1,903,1386,483
18201,0,0,27,0,-27
18202,0,0,1,0,-1
18203,0,0,111,0,-111
18204,1,1,365,1209,844
18205,0,0,127,0,-127
18206,1,1,506,1223,717
18207,1,1,109,1967,1858
18208,1,0,9,0,-9
18209,0,0,20,0,-20
18210,1,1,702,1213,511
18211,0,0,55,0,-55
18212,1,1,71,1285,1214
18213,1,0,45,0,-45
18214,1,1,1046,1542,496
18215,1,1,83,1256,1173
18216,0,0,51,0,-51
18217,1,0,46,0,-46
18218,1,0,31,0,-31
18219,1,0,3,0,-3
18220,0,0,3,0,-3
18221,1,1,105,1221,1116
18222,1,1,1082,1404,322
18223,1,1,728,1221,493
18224,1,0,77,0,-77
18225,0,0,23,0,-23
18226,1,0,24,0,-24
18227,1,1,481,2121,1640
18228,1,0,47,0,-47
18229,1,1,1599,1360,-239
18230,1,1,100,1234,1134
18231,1,0,443,0,-443
18232,0,0,43,0,-43
18233,0,0,75,0,-75
18234,0,0,10,0,-10
18235,1,0,28,0,-28
18236,1,1,719,1203,484
18237,1,1,43,1809,1766
18238,0,0,44,0,-44
18239,0,0,111,0,-111
18240,0,0,6,0,-6
18241,1,1,196,2106,1910
18242,1,0,84,0,-84
18243,0,0,51,0,-51
18244,0,0,17,0,-17
18245,0,0,54,0,-54
18246,1,1,274,1358,1084
18247,1,1,921,1582,661
18248,1,1,524,1449,925
18249,0,0,0,0,0
18250,1,0,20,0,-20
18251,1,1,218,1565,1347
18252,0,0,121,0,-121
18253,0,0,118,0,-118
18254,0,0,147,0,-147
18255,1,1,1096,1402,306
18256,1,0,205,0,-205
18257,1,0,162,0,-162
18258,1,1,532,1377,845
18259,0,0,135,0,-135
18260,0,0,81,0,-81
18261,0,0,23,0,-23
18262,1,1,501,1647,1146
18263,0,0,12,0,-12
18264,1,1,126,1274,1148
18265,0,0,5,0,-5
18266,1,0,37,0,-37
18267,1,0,2,0,-2
18268,0,0,3,0,-3
18269,1,0,115,0,-115
18270,0,0,95,0,-95
18271,1,1,392,1281,889
18272,1,1,696,1594,898
18273,0,0,1,0,-1
18274,0,0,3,0,-3
18275,0,0,78,0,-78
18276,1,1,35,2208,2173
18277,0,0,6,0,-6
18278,1,0,13,0,-13
18279,1,0,91,0,-91
18280,0,0,45,0,-45
18281,0,0,32,0,-32
18282,0,0,46,0,-46
18283,1,0,18,0,-18
18284,0,0,191,0,-191
18285,1,1,696,1359,663
18286,1,0,21,0,-21
18287,0,0,76,0,-76
18288,1,1,897,1269,372
18289,0,0,4,0,-4
18290,1,1,708,1492,784
18291,0,0,11,0,-11
18292,1,1,115,1977,1862
18293,0,0,6,0,-6
18294,1,1,129,1366,1237
18295,0,0,11,0,-11
18296,0,0,9,0,-9
18297,0,0,2,0,-2
18298,1,0,47,0,-47
18299,0,0,62,0,-62
18300,1,0,8,0,-8
18301,0,0,20,0,-20
18302,1,1,2279,1549,-730
18303,0,0,14,0,-14
18304,1,0,2,0,-2
18305,1,0,42,0,-42
18306,1,1,61,1332,1271
18307,1,1,160,1248,1088
18308,0,0,29,0,-29
18309,1,1,1469,1211,-258
18310,1,0,18,0,-18
18311,0,0,84,0,-84
18312,1,1,57,7201,7144
18313,1,1,90,1324,1234
18314,1,1,1115,1344,229
18315,1,1,225,1247,1022
18316,1,0,57,0,-57
18317,1,1,274,1286,1012
18318,0,0,147,0,-147
18319,1,1,126,2333,2207
18320,0,0,8,0,-8
18321,1,0,59,0,-59
18322,0,0,15,0,-15
18323,1,1,412,1611,1199
18324,0,0,25,0,-25
18325,1,1,307,2117,1810
18326,0,0,21,0,-21
18327,0,0,51,0,-51
18328,1,0,26,0,-26
18329,0,0,35,0,-35
18330,0,0,54,0,-54
18331,1,0,16,0,-16
18332,0,0,7,0,-7
18333,1,0,50,0,-50
18334,1,0,106,0,-106
18335,1,1,451,1361,910
18336,1,1,664,1522,858
18337,0,0,37,0,-37
18338,0,0,1,0,-1
18339,0,0,5,0,-5
18340,1,0,23,0,-23
18341,1,1,468,1681,1213
18342,0,0,23,0,-23
18343,0,0,26,0,-26
18344,0,0,60,0,-60
18345,1,0,4,0,-4
18346,0,0,149,0,-149
18347,0,0,95,0,-95
18348,0,0,90,0,-90
18349,0,0,18,0,-18
18350,1,0,70,0,-70
18351,1,1,2456,1226,-1230
18352,1,0,14,0,-14
18353,0,0,44,0,-44
18354,1,0,127,0,-127
18355,0,0,15,0,-15
18356,0,0,180,0,-180
18357,0,0,11,0,-11
18358,1,0,137,0,-137
18359,1,0,99,0,-99
18360,1,1,387,1611,1224
18361,1,0,88,0,-88
18362,1,1,267,1474,1207
18363,1,0,35,0,-35
18364,1,1,1356,1263,-93
18365,1,1,34,1791,1757
18366,0,0,9,0,-9
18367,0,0,62,0,-62
18368,0,0,325,0,-325
18369,0,0,12,0,-12
18370,1,1,476,1294,818
18371,0,0,203,0,-203
18372,1,0,13,0,-13
18373,0,0,37,0,-37
18374,1,0,17,0,-17
18375,1,1,160,1804,1644
18376,0,0,94,0,-94
18377,1,1,230,3137,2907
18378,1,0,45,0,-45
18379,0,0,202,0,-202
18380,1,1,28,1804,1776
18381,1,0,2,0,-2
18382,1,1,960,1393,433
18383,1,0,89,0,-89
18384,0,0,89,0,-89
18385,0,0,43,0,-43
18386,0,0,8,0,-8
18387,0,0,114,0,-114
18388,1,1,289,1486,1197
18389,0,0,99,0,-99
18390,1,0,109,0,-109
18391,0,0,131,0,-131
18392,1,0,45,0,-45
18393,1,0,15,0,-15
18394,0,0,21,0,-21
18395,1,1,898,1244,346
18396,0,0,36,0,-36
18397,1,1,1393,1418,25
18398,0,0,35,0,-35
18399,0,0,105,0,-105
18400,1,1,1191,1213,22
18401,0,0,152,0,-152
18402,1,1,167,1317,1150
18403,0,0,2,0,-2
18404,1,0,42,0,-42
18405,0,0,14,0,-14
18406,1,0,100,0,-100
18407,0,0,39,0,-39
18408,0,0,0,0,0
18409,0,0,43,0,-43
18410,1,1,605,1652,1047
18411,1,0,84,0,-84
18412,1,1,1291,1667,376
18413,0,0,51,0,-51
18414,0,0,11,0,-11
18415,1,0,53,0,-53
18416,1,0,7,0,-7
18417,1,0,13,0,-13
18418,1,0,20,0,-20
18419,0,0,10,0,-10
18420,1,0,84,0,-84
18421,1,0,10,0,-10
18422,1,1,368,1253,885
18423,0,0,19,0,-19
18424,1,0,31,0,-31
18425,1,0,83,0,-83
18426,0,0,28,0,-28
18427,1,0,24,0,-24
18428,0,0,30,0,-30
18429,0,0,23,0,-23
18430,1,1,476,1856,1380
18431,0,0,68,0,-68
18432,0,0,30,0,-30
18433,0,0,37,0,-37
18434,1,1,56,1288,1232
18435,1,0,69,0,-69
18436,0,0,12,0,-12
18437,1,1,833,1569,736
18438,1,1,232,1493,1261
18439,1,1,15,1338,1323
18440,0,0,31,0,-31
18441,0,0,20,0,-20
18442,1,1,700,1779,1079
18443,1,0,99,0,-99
18444,1,0,44,0,-44
18445,1,0,29,0,-29
18446,1,1,74,1211,1137
18447,1,0,12,0,-12
18448,1,1,334,1275,941
18449,1,0,27,0,-27
18450,1,0,4,0,-4
18451,1,1,221,1353,1132
18452,1,0,34,0,-34
18453,1,1,860,1292,432
18454,0,0,35,0,-35
18455,1,0,53,0,-53
18456,0,0,5,0,-5
18457,1,0,141,0,-141
18458,0,0,13,0,-13
18459,1,1,32,1289,1257
18460,1,0,11,0,-11
18461,0,0,92,0,-92
18462,1,0,14,0,-14
18463,0,0,23,0,-23
18464,1,0,74,0,-74
18465,1,1,838,1921,1083
18466,1,0,33,0,-33
18467,1,0,27,0,-27
18468,0,0,77,0,-77
18469,1,1,616,1342,726
18470,1,0,13,0,-13
18471,0,0,29,0,-29
18472,1,0,63,0,-63
18473,1,1,480,1202,722
18474,0,0,29,0,-29
18475,0,0,70,0,-70
18476,1,0,27,0,-27
18477,0,0,61,0,-61
18478,1,1,22,1883,1861
18479,1,0,0,0,0
18480,0,0,69,0,-69
18481,0,0,61,0,-61
18482,0,0,3,0,-3
18483,1,0,133,0,-133
18484,1,1,389,1205,816
18485,0,0,82,0,-82
18486,1,0,41,0,-41
18487,1,1,406,1325,919
18488,1,0,12,0,-12
18489,1,0,47,0,-47
18490,1,1,477,2590,2113
18491,0,0,45,0,-45
18492,0,0,31,0,-31
18493,1,0,5,0,-5
18494,1,0,39,0,-39
18495,1,1,214,1686,1472
18496,1,0,8,0,-8
18497,0,0,142,0,-142
18498,0,0,31,0,-31
18499,0,0,31,0,-31
18500,0,0,43,0,-43
18501,0,0,43,0,-43
18502,1,1,933,1462,529
18503,1,1,625,1938,1313
18504,1,0,38,0,-38
18505,0,0,14,0,-14
18506,1,0,23,0,-23
18507,1,1,1541,1279,-262
18508,0,0,40,0,-40
18509,1,1,1211,1203,-8
18510,1,1,230,1256,1026
18511,1,0,68,0,-68
18512,1,0,164,0,-164
18513,1,1,77,1975,1898
18514,1,1,652,1491,839
18515,1,1,679,1751,1072
18516,0,0,48,0,-48
18517,1,1,573,2370,1797
18518,1,1,215,1579,1364
18519,0,0,20,0,-20
18520,0,0,58,0,-58
18521,0,0,143,0,-143
18522,1,0,12,0,-12
18523,1,1,811,1919,1108
18524,1,1,992,1296,304
18525,1,1,154,1242,1088
18526,1,1,22,1716,1694
18527,1,0,44,0,-44
18528,1,0,191,0,-191
18529,0,0,88,0,-88
18530,0,0,33,0,-33
18531,0,0,210,0,-210
18532,1,1,992,1326,334
18533,0,0,76,0,-76
18534,1,0,32,0,-32
18535,1,0,13,0,-13
18536,1,0,10,0,-10
18537,0,0,26,0,-26
18538,1,0,26,0,-26
18539,0,0,13,0,-13
18540,0,0,58,0,-58
18541,0,0,20,0,-20
18542,1,1,337,1251,914
18543,1,1,443,1223,780
18544,0,0,29,0,-29
18545,0,0,20,0,-20
18546,1,0,24,0,-24
18547,1,0,34,0,-34
18548,1,0,24,0,-24
18549,0,0,15,0,-15
18550,1,1,869,1749,880
18551,1,1,1084,1712,628
18552,1,0,17,0,-17
18553,0,0,195,0,-195
18554,0,0,152,0,-152
18555,1,1,517,2164,1647
18556,1,0,59,0,-59
18557,1,0,36,0,-36
18558,0,0,3,0,-3
18559,0,0,137,0,-137
18560,1,0,105,0,-105
18561,1,0,19,0,-19
18562,0,0,111,0,-111
18563,0,0,15,0,-15
18564,1,0,24,0,-24
18565,1,1,183,1294,1111
18566,0,0,56,0,-56
18567,0,0,16,0,-16
18568,0,0,227,0,-227
18569,0,0,58,0,-58
18570,1,1,417,1656,1239
18571,1,1,489,1387,898
18572,0,0,25,0,-25
18573,0,0,49,0,-49
18574,0,0,41,0,-41
18575,1,0,114,0,-114
18576,0,0,53,0,-53
18577,1,1,265,1459,1194
18578,1,1,448,1531,1083
18579,1,1,119,1291,1172
18580,1,0,1,0,-1
18581,0,0,87,0,-87
18582,1,1,68,1232,1164
18583,1,0,14,0,-14
18584,0,0,6,0,-6
18585,0,0,90,0,-90
18586,0,0,101,0,-101
18587,1,1,1578,1205,-373
18588,1,1,413,1206,793
18589,1,0,40,0,-40
18590,1,1,30,1544,1514
18591,1,0,1,0,-1
18592,1,0,46,0,-46
18593,0,0,20,0,-20
18594,0,0,21,0,-21
18595,0,0,50,0,-50
18596,0,0,105,0,-105
18597,1,1,141,1401,1260
18598,0,0,197,0,-197
18599,1,1,146,1576,1430
18600,1,0,27,0,-27
18601,1,1,206,1559,1353
18602,0,0,6,0,-6
18603,1,0,14,0,-14
18604,0,0,46,0,-46
18605,1,0,54,0,-54
18606,1,1,197,1661,1464
18607,1,1,183,1503,1320
18608,0,0,40,0,-40
18609,1,1,286,1467,1181
18610,0,0,1,0,-1
18611,0,0,7,0,-7
18612,1,0,66,0,-66
18613,0,0,86,0,-86
18614,1,0,20,0,-20
18615,1,1,162,1474,1312
18616,1,1,1023,1457,434
18617,1,0,69,0,-69
18618,0,0,46,0,-46
18619,1,0,5,0,-5
18620,1,0,19,0,-19
18621,0,0,11,0,-11
18622,1,0,59,0,-59
18623,1,0,13,0,-13
18624,0,0,15,0,-15
18625,0,0,13,0,-13
18626,0,0,2,0,-2
18627,1,0,46,0,-46
18628,1,1,231,2091,1860
18629,1,1,642,1413,771
18630,0,0,24,0,-24
18631,0,0,92,0,-92
18632,0,0,19,0,-19
18633,0,0,0,0,0
18634,0,0,52,0,-52
18635,1,0,6,0,-6
18636,1,0,28,0,-28
18637,0,0,2,0,-2
18638,0,0,107,0,-107
18639,0,0,38,0,-38
18640,0,0,47,0,-47
18641,0,0,31,0,-31
18642,1,0,10,0,-10
18643,1,1,419,1280,861
18644,0,0,44,0,-44
18645,0,0,2,0,-2
18646,1,0,19,0,-19
18647,1,0,83,0,-83
18648,0,0,32,0,-32
18649,0,0,28,0,-28
18650,0,0,100,0,-100
18651,0,0,38,0,-38
18652,0,0,7,0,-7
18653,1,0,272,0,-272
18654,0,0,25,0,-25
18655,0,0,25,0,-25
18656,1,1,366,1487,1121
18657,1,0,34,0,-34
18658,1,0,84,0,-84
18659,1,1,141,1356,1215
18660,0,0,11,0,-11
18661,1,1,836,1617,781
18662,1,1,144,1670,1526
18663,1,1,605,1344,739
18664,0,0,16,0,-16
18665,0,0,24,0,-24
18666,1,0,13,0,-13
18667,1,0,6,0,-6
18668,1,1,1136,1684,548
18669,1,1,167,1328,1161
18670,1,0,2,0,-2
18671,0,0,111,0,-111
18672,0,0,84,0,-84
18673,1,1,470,1638,1168
18674,0,0,24,0,-24
18675,1,1,1136,1580,444
18676,0,0,3,0,-3
18677,1,1,163,1268,1105
18678,1,1,1461,1407,-54
18679,1,0,18,0,-18
18680,1,1,193,1384,1191
18681,0,0,66,0,-66
18682,0,0,196,0,-196
18683,0,0,51,0,-51
18684,1,1,1434,1249,-185
18685,0,0,0,0,0
18686,1,0,250,0,-250
18687,0,0,20,0,-20
18688,1,1,466,1301,835
18689,1,1,1031,1241,210
18690,1,0,14,0,-14
18691,1,0,9,0,-9
18692,0,0,90,0,-90
18693,1,0,5,0,-5
18694,0,0,2,0,-2
18695,0,0,10,0,-10
18696,1,0,84,0,-84
18697,1,0,43,0,-43
18698,0,0,30,0,-30
18699,1,1,202,1336,1134
18700,0,0,76,0,-76
18701,1,1,292,2979,2687
18702,0,0,13,0,-13
18703,0,0,19,0,-19
18704,1,1,435,1708,1273
18705,0,0,6,0,-6
18706,1,0,43,0,-43
18707,1,1,533,2657,2124
18708,1,1,33,1623,1590
18709,1,0,47,0,-47
18710,0,0,15,0,-15
18711,1,0,60,0,-60
18712,0,0,83,0,-83
18713,1,0,10,0,-10
18714,1,0,26,0,-26
18715,0,0,38,0,-38
18716,1,1,123,1684,1561
18717,0,0,3,0,-3
18718,0,0,3,0,-3
18719,1,0,58,0,-58
18720,1,1,641,1975,1334
18721,0,0,5,0,-5
18722,0,0,72,0,-72
18723,1,0,26,0,-26
18724,1,1,91,1347,1256
18725,1,0,50,0,-50
18726,1,1,600,1210,610
18727,0,0,25,0,-25
18728,0,0,11,0,-11
18729,0,0,9,0,-9
18730,1,1,128,1584,1456
18731,0,0,113,0,-113
18732,1,0,28,0,-28
18733,0,0,70,0,-70
18734,1,1,337,1445,1108
18735,0,0,40,0,-40
18736,1,1,181,1450,1269
18737,1,0,64,0,-64
18738,1,1,88,1951,1863
18739,0,0,30,0,-30
18740,0,0,23,0,-23
18741,1,1,1060,1219,159
18742,1,0,44,0,-44
18743,1,0,3,0,-3
18744,1,0,57,0,-57
18745,1,1,655,1264,609
18746,1,0,3,0,-3
18747,1,1,235,1644,1409
18748,0,0,43,0,-43
18749,1,1,890,1669,779
18750,1,0,4,0,-4
18751,1,1,531,1558,1027
18752,1,1,182,1274,1092
18753,1,1,207,1212,1005
18754,0,0,46,0,-46
18755,0,0,2,0,-2
18756,0,0,1,0,-1
18757,0,0,40,0,-40
18758,1,1,165,1428,1263
18759,1,1,1604,1205,-399
18760,0,0,49,0,-49
18761,1,1,232,3341,3109
18762,0,0,173,0,-173
18763,0,0,32,0,-32
18764,1,1,495,1201,706
18765,1,0,8,0,-8
18766,1,1,1100,1640,540
18767,1,0,31,0,-31
18768,1,0,3,0,-3
18769,1,1,215,1450,1235
18770,1,1,602,4430,3828
18771,1,1,261,1824,1563
18772,0,0,93,0,-93
18773,1,1,240,1255,1015
18774,1,0,41,0,-41
18775,1,0,6,0,-6
18776,1,0,20,0,-20
18777,0,0,65,0,-65
18778,1,1,150,1429,1279
18779,1,1,155,1720,1565
18780,0,0,39,0,-39
18781,0,0,32,0,-32
18782,1,0,72,0,-72
18783,0,0,109,0,-109
18784,0,0,62,0,-62
18785,0,0,160,0,-160
18786,1,0,85,0,-85
18787,0,0,8,0,-8
18788,1,0,50,0,-50
18789,1,0,86,0,-86
18790,0,0,3,0,-3
18791,1,0,25,0,-25
18792,0,0,61,0,-61
18793,1,0,10,0,-10
18794,1,1,156,1468,1312
18795,1,1,190,1280,1090
18796,1,1,139,1496,1357
18797,0,0,21,0,-21
18798,0,0,10,0,-10
18799,0,0,57,0,-57
18800,0,0,76,0,-76
