ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
18929,1,1,169,1822,1653
18930,0,0,11,0,-11
18931,0,0,45,0,-45
18932,1,0,25,0,-25
18933,0,0,19,0,-19
18934,1,1,618,1265,647
18935,0,0,19,0,-19
18936,0,0,60,0,-60
18937,1,0,171,0,-171
18938,1,0,53,0,-53
18939,1,1,701,1396,695
18940,0,0,9,0,-9
18941,1,1,992,1426,434
18942,1,1,47,1300,1253
18943,1,1,612,2448,1836
18944,1,0,287,0,-287
18945,0,0,16,0,-16
18946,0,0,6,0,-6
18947,0,0,3,0,-3
18948,0,0,49,0,-49
18949,1,1,66,1562,1496
18950,0,0,24,0,-24
18951,0,0,46,0,-46
18952,0,0,136,0,-136
18953,1,1,1858,1233,-625
18954,0,0,33,0,-33
18955,0,0,44,0,-44
18956,0,0,74,0,-74
18957,0,0,24,0,-24
18958,1,1,693,2032,1339
18959,1,1,168,1248,1080
18960,1,1,602,1205,603
18961,1,1,779,1572,793
18962,1,1,749,1510,761
18963,1,0,2,0,-2
18964,1,1,237,3567,3330
18965,1,0,10,0,-10
18966,1,0,19,0,-19
18967,0,0,79,0,-79
18968,0,0,21,0,-21
18969,0,0,22,0,-22
18970,1,0,52,0,-52
18971,0,0,74,0,-74
18972,0,0,104,0,-104
18973,1,1,308,1293,985
18974,1,1,1505,1304,-201
18975,1,0,17,0,-17
18976,1,0,6,0,-6
18977,1,0,5,0,-5
18978,1,1,666,1355,689
18979,1,0,115,0,-115
18980,1,0,113,0,-113
18981,0,0,83,0,-83
18982,1,1,167,1273,1106
18983,0,0,29,0,-29
18984,1,0,125,0,-125
18985,1,1,1402,1640,238
18986,0,0,39,0,-39
18987,1,1,799,1615,816
18988,1,1,114,1225,1111
18989,1,0,41,0,-41
18990,0,0,26,0,-26
18991,1,1,10,1409,1399
18992,0,0,24,0,-24
18993,1,1,649,1233,584
18994,1,1,596,1443,847
18995,1,0,172,0,-172
18996,1,0,27,0,-27
18997,0,0,5,0,-5
18998,1,0,84,0,-84
18999,0,0,88,0,-88
19000,0,0,24,0,-24
19001,0,0,115,0,-115
19002,1,0,30,0,-30
19003,1,1,95,1256,1161
19004,0,0,24,0,-24
19005,0,0,64,0,-64
19006,1,0,207,0,-207
19007,1,0,9,0,-9
19008,1,0,10,0,-10
19009,0,0,2,0,-2
19010,1,1,206,1615,1409
19011,1,1,209,1339,1130
19012,0,0,21,0,-21
19013,0,0,19,0,-19
19014,0,0,72,0,-72
19015,1,0,30,0,-30
19016,1,0,1,0,-1
19017,0,0,27,0,-27
19018,1,0,60,0,-60
19019,1,0,0,0,0
19020,1,0,79,0,-79
19021,1,1,77,1369,1292
19022,1,1,1792,1735,-57
19023,0,0,6,0,-6
19024,0,0,168,0,-168
19025,1,0,36,0,-36
19026,1,0,129,0,-129
19027,1,0,53,0,-53
19028,0,0,73,0,-73
19029,1,0,16,0,-16
19030,1,0,48,0,-48
19031,0,0,219,0,-219
19032,0,0,30,0,-30
19033,1,0,42,0,-42
19034,1,1,377,1218,841
19035,1,0,22,0,-22
19036,1,1,266,1337,1071
19037,1,0,39,0,-39
19038,0,0,79,0,-79
19039,1,0,38,0,-38
19040,1,1,355,1314,959
19041,1,0,49,0,-49
19042,1,1,970,1213,243
19043,0,0,92,0,-92
19044,1,0,1,0,-1
19045,1,0,12,0,-12
19046,1,0,1,0,-1
19047,1,0,10,0,-10
19048,0,0,21,0,-21
19049,1,1,1023,1270,247
19050,1,1,40,1238,1198
19051,1,0,31,0,-31
19052,0,0,32,0,-32
19053,0,0,18,0,-18
19054,0,0,20,0,-20
19055,0,0,70,0,-70
19056,1,1,212,1685,1473
19057,0,0,59,0,-59
19058,1,1,319,1577,1258
19059,1,1,125,1258,1133
19060,1,0,2,0,-2
19061,1,0,29,0,-29
19062,1,1,263,1565,1302
19063,0,0,87,0,-87
19064,0,0,156,0,-156
19065,1,1,925,1267,342
19066,0,0,22,0,-22
19067,1,0,137,0,-137
19068,0,0,69,0,-69
19069,1,0,24,0,-24
19070,1,1,256,1859,1603
19071,1,0,99,0,-99
19072,0,0,24,0,-24
19073,1,1,176,1349,1173
19074,0,0,29,0,-29
19075,1,1,1092,1692,600
19076,0,0,1,0,-1
19077,1,1,27,1354,1327
19078,1,1,378,1550,1172
19079,0,0,6,0,-6
19080,1,1,69,1918,1849
19081,0,0,24,0,-24
19082,1,1,21,1732,1711
19083,0,0,10,0,-10
19084,0,0,34,0,-34
19085,1,1,329,1860,1531
19086,0,0,10,0,-10
19087,0,0,5,0,-5
19088,1,1,93,1525,1432
19089,1,1,437,1714,1277
19090,1,0,92,0,-92
19091,1,1,284,4297,4013
19092,0,0,13,0,-13
19093,1,0,62,0,-62
19094,0,0,77,0,-77
19095,1,1,176,1641,1465
19096,0,0,108,0,-108
19097,1,0,1,0,-1
19098,1,1,92,1240,1148
19099,0,0,175,0,-175
19100,0,0,10,0,-10
19101,0,0,4,0,-4
19102,1,0,44,0,-44
19103,1,0,32,0,-32
19104,0,0,182,0,-182
19105,1,1,995,1497,502
19106,1,0,1,0,-1
19107,1,1,1177,1617,440
19108,1,0,37,0,-37
19109,0,0,10,0,-10
19110,1,0,2,0,-2
19111,0,0,58,0,-58
19112,1,0,41,0,-41
19113,0,0,21,0,-21
19114,0,0,13,0,-13
19115,1,1,273,1349,1076
19116,0,0,2,0,-2
19117,1,1,318,1276,958
19118,1,1,563,1350,787
19119,1,1,1741,1345,-396
19120,0,0,8,0,-8
19121,0,0,9,0,-9
19122,1,1,1067,1812,745
19123,0,0,20,0,-20
19124,0,0,3,0,-3
19125,1,1,597,1247,650
19126,0,0,34,0,-34
19127,1,0,63,0,-63
19128,1,1,57,2050,1993
19129,1,0,27,0,-27
19130,0,0,126,0,-126
19131,1,0,2,0,-2
19132,1,0,77,0,-77
19133,0,0,112,0,-112
19134,0,0,75,0,-75
19135,0,0,47,0,-47
19136,1,1,127,1962,1835
19137,1,0,19,0,-19
19138,0,0,48,0,-48
19139,0,0,30,0,-30
19140,1,0,36,0,-36
19141,1,1,1623,1203,-420
19142,0,0,23,0,-23
19143,1,0,120,0,-120
19144,0,0,14,0,-14
19145,0,0,4,0,-4
19146,1,1,55,1315,1260
19147,1,0,6,0,-6
19148,0,0,47,0,-47
19149,0,0,25,0,-25
19150,1,0,27,0,-27
19151,0,0,0,0,0
19152,1,1,634,1759,1125
19153,0,0,62,0,-62
19154,0,0,22,0,-22
19155,1,1,158,1211,1053
19156,1,0,62,0,-62
19157,1,0,142,0,-142
19158,0,0,133,0,-133
19159,0,0,4,0,-4
19160,1,0,5,0,-5
19161,1,1,315,1654,1339
19162,0,0,12,0,-12
19163,1,1,344,1253,909
19164,1,0,88,0,-88
19165,0,0,25,0,-25
19166,1,1,426,1564,1138
19167,1,0,18,0,-18
19168,1,1,293,2628,2335
19169,1,0,82,0,-82
19170,1,0,7,0,-7
19171,0,0,14,0,-14
19172,0,0,238,0,-238
19173,1,0,5,0,-5
19174,1,1,290,1251,961
19175,1,0,30,0,-30
19176,0,0,3,0,-3
19177,1,0,28,0,-28
19178,0,0,9,0,-9
19179,1,0,33,0,-33
19180,0,0,19,0,-19
19181,1,0,76,0,-76
19182,1,1,84,1243,1159
19183,0,0,21,0,-21
19184,1,0,27,0,-27
19185,0,0,37,0,-37
19186,0,0,139,0,-139
19187,1,1,49,1606,1557
19188,1,1,713,1246,533
19189,0,0,41,0,-41
19190,1,0,74,0,-74
19191,0,0,20,0,-20
19192,1,1,99,2153,2054
19193,1,1,219,1253,1034
19194,1,0,28,0,-28
19195,0,0,13,0,-13
19196,0,0,139,0,-139
19197,0,0,66,0,-66
19198,1,0,133,0,-133
19199,0,0,27,0,-27
19200,1,1,260,1283,1023
19201,1,1,170,1221,1051
19202,1,1,3211,1439,-1772
19203,0,0,79,0,-79
19204,1,1,62,1298,1236
19205,1,0,144,0,-144
19206,0,0,73,0,-73
19207,0,0,2,0,-2
19208,1,0,136,0,-136
19209,0,0,91,0,-91
19210,1,1,899,1361,462
19211,0,0,121,0,-121
19212,0,0,97,0,-97
19213,0,0,142,0,-142
19214,1,0,28,0,-28
19215,1,1,2741,2587,-154
19216,1,1,871,1239,368
19217,1,0,9,0,-9
19218,0,0,69,0,-69
19219,1,1,63,2326,2263
19220,1,1,141,1583,1442
19221,0,0,29,0,-29
19222,1,0,105,0,-105
19223,1,0,4,0,-4
19224,0,0,99,0,-99
19225,0,0,4,0,-4
19226,1,0,37,0,-37
19227,1,0,3,0,-3
19228,0,0,177,0,-177
19229,1,1,470,1305,835
19230,0,0,51,0,-51
19231,0,0,13,0,-13
19232,0,0,11,0,-11
19233,1,0,2,0,-2
19234,0,0,17,0,-17
19235,1,1,246,1677,1431
19236,1,1,693,1422,729
19237,0,0,20,0,-20
19238,1,1,330,1619,1289
19239,1,0,28,0,-28
19240,1,1,270,1242,972
19241,1,1,474,1273,799
19242,1,1,104,1239,1135
19243,0,0,4,0,-4
19244,1,0,46,0,-46
19245,1,1,93,1270,1177
19246,1,1,107,1270,1163
19247,1,0,3,0,-3
19248,0,0,12,0,-12
19249,1,0,163,0,-163
19250,1,0,67,0,-67
19251,1,1,131,1897,1766
19252,1,1,256,2342,2086
19253,1,0,59,0,-59
19254,1,0,12,0,-12
19255,1,0,76,0,-76
19256,1,1,1487,1758,271
19257,0,0,2,0,-2
19258,1,0,32,0,-32
19259,1,1,433,1654,1221
19260,1,0,2,0,-2
19261,1,0,1,0,-1
19262,0,0,34,0,-34
19263,1,0,7,0,-7
19264,1,1,117,1293,1176
19265,1,0,8,0,-8
19266,1,0,15,0,-15
19267,0,0,65,0,-65
19268,0,0,1,0,-1
19269,1,1,950,2248,1298
19270,1,1,370,1427,1057
19271,0,0,13,0,-13
19272,0,0,25,0,-25
19273,1,1,1239,1314,75
19274,1,0,151,0,-151
19275,1,0,59,0,-59
19276,1,1,45,1946,1901
19277,1,1,717,1562,845
19278,1,1,669,1317,648
19279,1,1,454,1881,1427
19280,0,0,85,0,-85
19281,1,0,30,0,-30
19282,0,0,57,0,-57
19283,1,0,20,0,-20
19284,1,0,0,0,0
19285,1,1,1126,3064,1938
19286,1,1,57,1482,1425
19287,0,0,88,0,-88
19288,0,0,63,0,-63
19289,1,0,17,0,-17
19290,1,1,605,1850,1245
19291,1,0,42,0,-42
19292,0,0,35,0,-35
19293,1,0,48,0,-48
19294,0,0,37,0,-37
19295,1,0,69,0,-69
19296,0,0,23,0,-23
19297,1,1,612,1591,979
19298,1,0,3,0,-3
19299,0,0,65,0,-65
19300,1,1,740,1566,826
19301,1,1,1174,1324,150
19302,0,0,49,0,-49
19303,1,1,92,1285,1193
19304,0,0,24,0,-24
19305,0,0,70,0,-70
19306,1,0,0,0,0
19307,0,0,58,0,-58
19308,1,1,2528,1628,-900
19309,0,0,70,0,-70
19310,0,0,29,0,-29
19311,1,1,518,1938,1420
19312,0,0,166,0,-166
19313,1,1,386,4102,3716
19314,0,0,79,0,-79
19315,0,0,20,0,-20
19316,1,1,301,1727,1426
19317,1,1,338,1510,1172
19318,1,1,867,1326,459
19319,1,1,216,1234,1018
19320,0,0,28,0,-28
19321,0,0,163,0,-163
19322,0,0,29,0,-29
19323,1,0,24,0,-24
19324,1,0,31,0,-31
19325,0,0,29,0,-29
19326,0,0,9,0,-9
19327,1,0,61,0,-61
19328,1,1,1065,1477,412
19329,1,1,395,1262,867
19330,0,0,14,0,-14
19331,1,1,153,1308,1155
19332,1,1,768,1759,991
19333,0,0,2,0,-2
19334,1,0,145,0,-145
19335,1,1,157,1370,1213
19336,1,0,61,0,-61
19337,1,0,157,0,-157
19338,1,1,87,2101,2014
19339,0,0,16,0,-16
19340,1,0,62,0,-62
19341,1,1,520,1246,726
19342,1,0,69,0,-69
19343,1,1,327,1527,1200
19344,0,0,107,0,-107
19345,0,0,10,0,-10
19346,1,0,38,0,-38
19347,1,0,42,0,-42
19348,1,0,18,0,-18
19349,0,0,16,0,-16
19350,0,0,90,0,-90
19351,1,0,53,0,-53
19352,1,1,821,1233,412
19353,1,0,97,0,-97
19354,1,1,562,1241,679
19355,1,1,569,1340,771
19356,0,0,13,0,-13
19357,1,1,680,1387,707
19358,0,0,11,0,-11
19359,1,0,105,0,-105
19360,1,0,3,0,-3
19361,0,0,1,0,-1
19362,1,1,1908,1620,-288
19363,1,0,2,0,-2
19364,1,0,81,0,-81
19365,0,0,13,0,-13
19366,0,0,5,0,-5
19367,1,0,2,0,-2
19368,0,0,4,0,-4
19369,0,0,42,0,-42
19370,1,1,1882,3674,1792
19371,0,0,26,0,-26
19372,0,0,6,0,-6
19373,1,1,2021,1284,-737
19374,0,0,28,0,-28
19375,1,0,1,0,-1
19376,1,1,360,1646,1286
19377,0,0,4,0,-4
19378,1,0,75,0,-75
19379,1,1,410,1327,917
19380,0,0,96,0,-96
19381,0,0,42,0,-42
19382,1,0,29,0,-29
19383,0,0,43,0,-43
19384,0,0,31,0,-31
19385,0,0,5,0,-5
19386,0,0,5,0,-5
19387,0,0,141,0,-141
19388,1,0,10,0,-10
19389,1,1,256,1529,1273
19390,0,0,6,0,-6
19391,1,1,47,6145,6098
19392,0,0,93,0,-93
19393,0,0,50,0,-50
19394,1,1,701,1568,867
19395,0,0,6,0,-6
19396,1,1,424,1912,1488
19397,0,0,26,0,-26
19398,1,1,242,1413,1171
19399,1,0,60,0,-60
19400,1,0,50,0,-50
19401,0,0,4,0,-4
19402,0,0,70,0,-70
19403,1,1,607,1294,687
19404,0,0,45,0,-45
19405,1,1,218,1688,1470
19406,1,0,86,0,-86
19407,1,0,3,0,-3
19408,0,0,1,0,-1
19409,1,1,322,1240,918
19410,0,0,34,0,-34
19411,0,0,58,0,-58
19412,1,0,69,0,-69
19413,0,0,4,0,-4
19414,1,1,222,2505,2283
19415,1,0,20,0,-20
19416,0,0,3,0,-3
19417,1,0,77,0,-77
19418,0,0,65,0,-65
19419,0,0,130,0,-130
19420,1,0,128,0,-128
19421,1,1,943,1298,355
19422,0,0,0,0,0
19423,0,0,64,0,-64
19424,0,0,54,0,-54
19425,0,0,0,0,0
19426,1,1,1093,1310,217
19427,0,0,56,0,-56
19428,1,1,84,1252,1168
19429,1,1,248,1358,1110
19430,0,0,17,0,-17
19431,0,0,18,0,-18
19432,1,0,89,0,-89
19433,0,0,13,0,-13
19434,0,0,11,0,-11
19435,0,0,20,0,-20
19436,1,1,64,1675,1611
19437,1,0,28,0,-28
19438,1,1,182,1222,1040
19439,0,0,3,0,-3
19440,0,0,3,0,-3
19441,1,0,95,0,-95
19442,1,1,208,1963,1755
19443,0,0,4,0,-4
19444,0,0,12,0,-12
19445,1,0,128,0,-128
19446,0,0,53,0,-53
19447,0,0,67,0,-67
19448,1,1,663,3042,2379
19449,1,1,178,1386,1208
19450,0,0,1,0,-1
19451,1,0,48,0,-48
19452,0,0,100,0,-100
19453,1,0,26,0,-26
19454,0,0,85,0,-85
19455,1,1,735,1222,487
19456,0,0,38,0,-38
19457,0,0,46,0,-46
19458,0,0,16,0,-16
19459,0,0,132,0,-132
19460,1,1,729,1410,681
19461,1,0,87,0,-87
19462,1,0,17,0,-17
19463,1,1,132,1404,1272
19464,0,0,148,0,-148
19465,1,0,20,0,-20
19466,0,0,29,0,-29
19467,0,0,54,0,-54
19468,1,1,138,1205,1067
19469,1,1,740,1429,689
19470,1,0,158,0,-158
19471,0,0,75,0,-75
19472,0,0,23,0,-23
19473,0,0,35,0,-35
19474,1,0,0,0,0
19475,1,0,9,0,-9
19476,1,1,626,2392,1766
19477,0,0,14,0,-14
19478,1,0,18,0,-18
19479,0,0,55,0,-55
19480,1,1,190,1500,1310
19481,0,0,9,0,-9
19482,1,0,99,0,-99
19483,0,0,7,0,-7
19484,1,1,119,2521,2402
19485,1,0,74,0,-74
19486,1,1,724,1565,841
19487,1,0,16,0,-16
19488,1,0,33,0,-33
19489,1,0,8,0,-8
19490,1,1,351,1254,903
19491,0,0,22,0,-22
19492,1,1,69,1231,1162
19493,1,1,261,1535,1274
19494,1,0,55,0,-55
19495,0,0,60,0,-60
19496,1,0,9,0,-9
19497,1,1,729,1367,638
19498,1,1,720,1428,708
19499,0,0,32,0,-32
19500,1,0,71,0,-71
19501,1,0,3,0,-3
19502,0,0,54,0,-54
19503,0,0,21,0,-21
19504,1,1,214,1240,1026
19505,1,0,5,0,-5
19506,1,1,831,1381,550
19507,0,0,25,0,-25
19508,1,1,998,1640,642
19509,0,0,67,0,-67
19510,1,1,393,1426,1033
19511,1,0,17,0,-17
19512,1,0,25,0,-25
19513,0,0,11,0,-11
19514,1,0,51,0,-51
19515,0,0,171,0,-171
19516,1,1,326,1284,958
19517,1,0,43,0,-43
19518,1,0,12,0,-12
19519,0,0,1,0,-1
19520,0,0,36,0,-36
19521,1,1,608,1490,882
19522,0,0,12,0,-12
19523,1,1,397,1419,1022
19524,1,0,88,0,-88
19525,1,0,4,0,-4
19526,1,1,306,1272,966
19527,1,1,856,1249,393
19528,1,0,51,0,-51
19529,0,0,38,0,-38
19530,0,0,44,0,-44
19531,0,0,3,0,-3
19532,0,0,10,0,-10
19533,0,0,65,0,-65
19534,1,0,16,0,-16
19535,1,0,20,0,-20
19536,0,0,59,0,-59
19537,0,0,37,0,-37
19538,0,0,60,0,-60
19539,1,1,374,1207,833
19540,1,1,671,1276,605
19541,0,0,18,0,-18
19542,0,0,80,0,-80
19543,0,0,143,0,-143
19544,1,0,19,0,-19
19545,1,0,83,0,-83
19546,1,0,2,0,-2
19547,0,0,81,0,-81
19548,1,0,65,0,-65
19549,1,0,22,0,-22
19550,0,0,21,0,-21
19551,1,0,73,0,-73
19552,0,0,29,0,-29
19553,1,1,483,1316,833
19554,1,1,300,1239,939
19555,1,0,0,0,0
19556,0,0,55,0,-55
19557,0,0,2,0,-2
19558,0,0,8,0,-8
19559,1,0,72,0,-72
19560,1,1,188,1312,1124
19561,0,0,45,0,-45
19562,1,1,375,1332,957
19563,0,0,99,0,-99
19564,1,0,5,0,-5
19565,1,0,9,0,-9
19566,0,0,99,0,-99
19567,0,0,19,0,-19
19568,0,0,70,0,-70
19569,0,0,69,0,-69
19570,1,0,28,0,-28
19571,1,1,406,1571,1165
19572,1,0,62,0,-62
19573,0,0,25,0,-25
19574,1,1,779,3065,2286
19575,1,1,852,2512,1660
19576,0,0,20,0,-20
19577,0,0,203,0,-203
19578,1,0,41,0,-41
19579,0,0,113,0,-113
19580,1,0,39,0,-39
19581,1,0,26,0,-26
19582,0,0,99,0,-99
19583,0,0,69,0,-69
19584,1,0,41,0,-41
19585,0,0,2,0,-2
19586,1,1,362,1345,983
19587,1,1,1405,1937,532
19588,0,0,60,0,-60
19589,1,1,472,1528,1056
19590,0,0,8,0,-8
19591,1,1,228,1520,1292
19592,0,0,106,0,-106
19593,1,0,3,0,-3
19594,0,0,29,0,-29
19595,0,0,149,0,-149
19596,0,0,10,0,-10
19597,1,1,1429,1288,-141
19598,1,0,19,0,-19
19599,0,0,13,0,-13
19600,1,1,424,1484,1060
19601,0,0,10,0,-10
19602,1,0,13,0,-13
19603,1,1,216,1424,1208
19604,1,1,692,1350,658
19605,1,1,165,1505,1340
19606,1,1,968,1535,567
19607,1,0,35,0,-35
19608,0,0,199,0,-199
19609,1,0,100,0,-100
19610,1,1,218,1213,995
19611,1,0,2,0,-2
19612,0,0,1,0,-1
19613,0,0,7,0,-7
19614,0,0,92,0,-92
19615,0,0,158,0,-158
19616,1,1,348,1235,887
19617,1,1,825,2339,1514
19618,0,0,5,0,-5
19619,1,1,71,1331,1260
19620,0,0,38,0,-38
19621,1,0,15,0,-15
19622,1,0,111,0,-111
19623,1,1,116,2275,2159
19624,0,0,154,0,-154
19625,0,0,67,0,-67
19626,0,0,13,0,-13
19627,1,0,29,0,-29
19628,1,1,44,1990,1946
19629,1,0,53,0,-53
19630,1,1,540,1413,873
19631,0,0,48,0,-48
19632,0,0,14,0,-14
19633,0,0,141,0,-141
19634,1,0,61,0,-61
19635,1,0,9,0,-9
19636,1,0,21,0,-21
19637,0,0,39,0,-39
19638,1,1,88,2268,2180
19639,0,0,65,0,-65
19640,0,0,6,0,-6
19641,1,0,150,0,-150
19642,1,1,378,1866,1488
19643,0,0,17,0,-17
19644,1,0,20,0,-20
19645,1,1,1030,2072,1042
19646,1,1,282,1533,1251
19647,1,0,40,0,-40
19648,0,0,46,0,-46
19649,1,0,69,0,-69
19650,1,0,30,0,-30
19651,1,0,73,0,-73
19652,1,0,21,0,-21
19653,1,0,16,0,-16
19654,0,0,140,0,-140
19655,1,0,19,0,-19
19656,0,0,75,0,-75
19657,1,1,52,1583,1531
19658,0,0,120,0,-120
19659,0,0,30,0,-30
19660,0,0,10,0,-10
19661,1,0,164,0,-164
19662,1,0,113,0,-113
19663,0,0,91,0,-91
19664,1,1,679,1334,655
19665,1,1,170,1236,1066
19666,0,0,22,0,-22
19667,1,0,24,0,-24
19668,1,1,240,2523,2283
19669,0,0,21,0,-21
19670,1,1,153,1613,1460
19671,0,0,76,0,-76
19672,0,0,72,0,-72
19673,1,1,297,1434,1137
19674,1,0,90,0,-90
19675,1,1,38,1300,1262
19676,1,0,12,0,-12
19677,0,0,89,0,-89
19678,0,0,142,0,-142
19679,1,0,5,0,-5
19680,1,0,88,0,-88
19681,1,0,50,0,-50
19682,1,0,77,0,-77
19683,1,0,2,0,-2
19684,0,0,20,0,-20
19685,1,0,25,0,-25
19686,0,0,44,0,-44
19687,0,0,59,0,-59
19688,1,0,252,0,-252
19689,1,1,154,1537,1383
19690,1,0,81,0,-81
19691,1,1,49,1272,1223
19692,0,0,85,0,-85
19693,0,0,72,0,-72
19694,1,1,81,1406,1325
19695,0,0,45,0,-45
19696,0,0,80,0,-80
19697,1,0,34,0,-34
19698,1,1,7,1328,1321
19699,0,0,36,0,-36
19700,0,0,126,0,-126
19701,1,1,974,1437,463
19702,0,0,77,0,-77
19703,1,0,0,0,0
19704,1,0,18,0,-18
19705,1,0,12,0,-12
19706,1,1,445,1494,1049
19707,0,0,28,0,-28
19708,0,0,159,0,-159
19709,1,1,156,1535,1379
19710,0,0,10,0,-10
19711,1,1,1714,1226,-488
19712,1,0,33,0,-33
19713,1,0,5,0,-5
19714,1,0,70,0,-70
19715,1,0,5,0,-5
19716,1,1,88,1233,1145
19717,0,0,193,0,-193
19718,1,1,478,1914,1436
19719,0,0,87,0,-87
19720,0,0,78,0,-78
19721,1,0,27,0,-27
19722,1,1,251,1729,1478
19723,0,0,161,0,-161
19724,1,1,200,1665,1465
19725,0,0,68,0,-68
19726,1,1,277,4993,4716
19727,1,0,67,0,-67
19728,1,0,102,0,-102
19729,0,0,33,0,-33
19730,1,1,408,1290,882
19731,0,0,5,0,-5
19732,0,0,9,0,-9
19733,0,0,30,0,-30
19734,0,0,38,0,-38
19735,0,0,28,0,-28
19736,0,0,24,0,-24
19737,1,0,16,0,-16
19738,0,0,32,0,-32
19739,0,0,53,0,-53
19740,1,1,173,1258,1085
19741,1,1,45,1204,1159
19742,1,0,83,0,-83
19743,1,0,18,0,-18
19744,0,0,47,0,-47
19745,1,0,67,0,-67
19746,1,0,25,0,-25
19747,0,0,97,0,-97
19748,1,1,153,1295,1142
19749,1,1,188,1625,1437
19750,1,1,199,1796,1597
19751,0,0,15,0,-15
19752,1,1,265,1262,997
19753,1,1,167,1361,1194
19754,1,0,60,0,-60
19755,1,0,35,0,-35
19756,1,1,591,1593,1002
19757,0,0,13,0,-13
19758,0,0,39,0,-39
19759,1,1,536,1548,1012
19760,0,0,41,0,-41
19761,1,1,349,1721,1372
19762,0,0,141,0,-141
19763,1,0,149,0,-149
19764,1,1,950,1938,988
19765,0,0,76,0,-76
19766,0,0,3,0,-3
19767,1,0,8,0,-8
19768,0,0,81,0,-81
19769,0,0,29,0,-29
19770,1,0,24,0,-24
19771,0,0,40,0,-40
19772,0,0,30,0,-30
19773,0,0,140,0,-140
19774,1,0,61,0,-61
19775,0,0,29,0,-29
19776,1,1,96,1456,1360
19777,1,0,77,0,-77
19778,0,0,7,0,-7
19779,1,0,34,0,-34
19780,0,0,46,0,-46
19781,0,0,34,0,-34
19782,0,0,25,0,-25
19783,1,1,93,1363,1270
19784,0,0,137,0,-137
19785,1,0,61,0,-61
19786,1,1,1171,1389,218
19787,1,0,15,0,-15
19788,1,1,1179,1213,34
19789,0,0,9,0,-9
19790,0,0,65,0,-65
19791,0,0,8,0,-8
19792,1,1,63,1611,1548
19793,1,1,1108,1737,629
19794,1,0,63,0,-63
19795,0,0,48,0,-48
19796,0,0,81,0,-81
19797,1,1,575,1400,825
19798,0,0,7,0,-7
19799,1,1,568,1211,643
19800,1,0,4,0,-4
19801,0,0,74,0,-74
19802,1,1,584,1477,893
19803,1,1,550,1551,1001
19804,0,0,94,0,-94
19805,0,0,24,0,-24
19806,1,0,5,0,-5
19807,1,1,408,1914,1506
19808,1,0,20,0,-20
19809,0,0,39,0,-39
19810,0,0,1,0,-1
19811,0,0,29,0,-29
19812,1,0,29,0,-29
19813,0,0,55,0,-55
19814,1,1,348,1366,1018
19815,1,0,28,0,-28
19816,1,0,64,0,-64
19817,1,0,3,0,-3
19818,1,1,48,1240,1192
19819,1,0,54,0,-54
19820,1,0,88,0,-88
19821,0,0,133,0,-133
19822,0,0,8,0,-8
19823,1,1,576,1714,1138
19824,1,0,39,0,-39
19825,0,0,52,0,-52
19826,1,0,67,0,-67
19827,1,1,194,1375,1181
19828,0,0,82,0,-82
19829,1,0,21,0,-21
19830,0,0,49,0,-49
19831,1,0,33,0,-33
19832,0,0,19,0,-19
19833,1,1,384,1521,1137
19834,0,0,52,0,-52
19835,0,0,2,0,-2
19836,1,1,2192,1998,-194
19837,1,0,7,0,-7
19838,0,0,83,0,-83
19839,0,0,8,0,-8
19840,1,0,7,0,-7
19841,0,0,28,0,-28
19842,1,1,109,1266,1157
19843,1,0,9,0,-9
19844,0,0,29,0,-29
19845,1,1,1693,3323,1630
19846,1,0,58,0,-58
19847,1,1,241,1429,1188
19848,1,0,8,0,-8
19849,1,1,173,1444,1271
19850,1,1,770,1256,486
19851,1,1,932,1496,564
19852,0,0,65,0,-65
19853,1,1,568,1466,898
19854,1,1,405,1940,1535
19855,0,0,33,0,-33
19856,1,1,224,1843,1619
19857,0,0,38,0,-38
19858,1,1,661,2684,2023
19859,1,1,739,1783,1044
19860,1,1,1423,1386,-37
19861,1,1,690,1715,1025
19862,1,1,1035,1920,885
19863,0,0,27,0,-27
19864,1,0,66,0,-66
19865,1,0,107,0,-107
19866,1,1,343,1401,1058
19867,0,0,51,0,-51
19868,0,0,4,0,-4
19869,1,1,157,1770,1613
19870,0,0,40,0,-40
19871,0,0,73,0,-73
19872,0,0,56,0,-56
19873,0,0,20,0,-20
19874,0,0,12,0,-12
19875,0,0,15,0,-15
19876,0,0,5,0,-5
19877,0,0,19,0,-19
19878,0,0,96,0,-96
19879,0,0,56,0,-56
19880,1,1,271,4870,4599
19881,1,0,128,0,-128
19882,0,0,16,0,-16
19883,1,0,83,0,-83
19884,0,0,0,0,0
19885,1,1,475,2638,2163
19886,0,0,10,0,-10
19887,1,0,8,0,-8
19888,1,1,730,1261,531
19889,0,0,31,0,-31
19890,1,1,677,1387,710
19891,0,0,11,0,-11
19892,0,0,18,0,-18
19893,1,0,23,0,-23
19894,1,0,64,0,-64
19895,0,0,19,0,-19
19896,1,1,653,2187,1534
19897,1,0,29,0,-29
19898,0,0,65,0,-65
19899,1,1,428,2200,1772
19900,0,0,18,0,-18
19901,0,0,42,0,-42
19902,0,0,2,0,-2
19903,0,0,188,0,-188
19904,1,0,46,0,-46
19905,0,0,77,0,-77
19906,1,1,93,1458,1365
19907,1,0,30,0,-30
19908,1,0,13,0,-13
19909,1,0,44,0,-44
19910,1,0,43,0,-43
